source_center,destination_center,route_type,median_delay_ratio,sla_breach_rate,trip_count,median_distance,median_actual_time,median_osrm_time
IND402109AAA,IND402301AAA,Carting,1.8452380952380953,0.9722222222222222,72,10.83015,14.0,7.0
IND411033AAA,IND411036AAA,Carting,1.7,0.8055555555555556,72,10.7046,18.0,10.0
IND816109AAA,IND826004AAA,FTL,1.3018867924528301,0.5633802816901409,71,32.7655,50.0,39.0
IND832109AAB,IND834002AAB,FTL,2.466666666666667,1.0,71,24.8289,45.0,17.0
IND560099AAB,IND560043AAC,Carting,1.2666666666666666,0.5633802816901409,71,12.0986,18.0,12.0
IND585307AAB,IND585104AAA,Carting,2.625,0.9859154929577465,71,10.1636,25.0,9.0
IND273014AAB,IND277303AAC,FTL,2.0627450980392155,1.0,70,24.09565,35.0,17.0
IND362001AAA,IND360575AAA,Carting,1.375,0.6857142857142857,70,10.2903,11.0,7.0
IND562132AAA,IND560058AAD,Carting,1.6833333333333333,0.7428571428571429,70,14.4478,24.0,18.0
IND313001AAB,IND382430AAB,FTL,1.8377192982456139,0.9,70,26.53585,37.5,18.0
IND638501AAB,IND641062AAD,Carting,1.3333333333333333,0.6,70,10.8877,12.0,10.0
IND501359AAE,IND501141AAA,Carting,1.5,0.8285714285714286,70,10.60665,14.0,10.0
IND160002AAC,IND110037AAM,FTL,1.836021505376344,0.9,70,22.73735,32.0,16.0
IND360530AAB,IND362001AAA,Carting,1.6666666666666667,0.8857142857142857,70,10.82385,15.0,9.0
IND501359AAE,IND506002AAA,FTL,1.75,0.9857142857142858,70,24.654,30.0,17.0
IND508001AAA,IND501359AAE,FTL,1.6666666666666667,0.9571428571428572,70,26.52205,31.0,19.5
IND847226AAA,IND842001AAA,FTL,2.1363636363636362,1.0,69,28.353900000000003,40.0,20.0
IND400072AAB,IND400015AAA,Carting,2.9411764705882355,1.0,69,10.7406,27.0,9.0
IND400011AAA,IND400072AAD,Carting,2.8333333333333335,0.9855072463768116,69,10.803,26.0,8.0
IND203390AAA,IND201301AAF,FTL,1.9736842105263157,0.9855072463768116,69,23.313599999999997,53.0,24.0
IND131021AAA,IND131028AAA,Carting,1.625,0.7681159420289855,69,10.1301,11.0,8.0
IND402301AAA,IND402107AAA,Carting,2.0,0.9558823529411765,68,10.176449999999999,15.0,7.0
IND632006AAA,IND600056AAB,FTL,1.5669642857142856,0.7941176470588235,68,28.5126,34.0,21.0
IND521225AAB,IND507002AAA,FTL,1.4166666666666667,0.7014925373134329,67,27.4508,38.0,27.0
IND302014AAA,IND305001AAC,FTL,2.054411764705882,0.9696969696969697,66,24.7085,45.0,20.0
IND608301AAA,IND639104AAB,FTL,1.8745098039215686,0.9393939393939394,66,24.3387,33.0,19.0
IND600044AAE,IND600056AAB,Carting,1.7840909090909092,0.8636363636363636,66,12.557400000000001,21.0,11.0
IND577002AAA,IND580028AAA,FTL,1.5527777777777778,0.9545454545454546,66,24.470100000000002,26.5,17.0
IND000000ACK,IND501359AAF,Carting,2.2182539682539684,0.9696969696969697,66,11.36735,22.0,9.0
IND641062AAD,IND643231AAA,Carting,1.746031746031746,0.9696969696969697,66,9.9653,14.0,9.0
IND382430AAB,IND380005AAA,Carting,2.0,0.8939393939393939,66,11.50965,16.0,9.0
IND637211AAA,IND636402AAA,Carting,1.3846153846153846,0.7538461538461538,65,10.2675,16.0,12.0
IND851127AAA,IND842001AAA,FTL,3.4285714285714284,1.0,65,24.5357,57.0,18.0
IND313001AAB,IND312001AAA,FTL,1.8,0.9846153846153847,65,24.6297,33.0,17.0
IND000000AEM,IND110064AAB,Carting,1.5555555555555556,0.8,65,10.0844,14.0,9.0
IND140118AAA,IND160002AAC,FTL,1.64,0.8307692307692308,65,23.2718,37.0,24.0
IND515004AAA,IND562132AAA,FTL,1.4210526315789473,0.8461538461538461,65,27.0041,32.0,24.0
IND581110AAE,IND581119AAB,Carting,1.7142857142857142,0.9538461538461539,65,10.327,12.0,7.0
IND321022AAA,IND121004AAB,Carting,2.0,0.921875,64,9.86635,16.5,7.0
IND560099AAB,IND632006AAA,FTL,1.177927927927928,0.453125,64,25.75055,29.0,24.0
IND712311AAA,IND742101AAC,FTL,2.5486111111111107,0.984375,64,28.08435,50.0,19.5
IND560300AAA,IND560043AAC,Carting,0.9365079365079365,0.328125,64,12.72645,14.0,14.0
IND431136AAC,IND431203AAA,Carting,2.0,0.984375,64,9.62275,12.5,7.0
IND691001AAB,IND683511AAA,FTL,1.3333333333333333,0.6825396825396826,63,24.0972,31.0,24.0
IND562132AAA,IND560078AAC,Carting,1.5384615384615385,0.746031746031746,63,13.2877,18.0,12.0
IND560058AAB,IND560060AAB,Carting,1.5,0.8095238095238095,63,10.1342,13.0,12.0
IND000000ACB,IND201007AAA,Carting,1.2727272727272727,0.5079365079365079,63,11.701,14.0,13.0
IND562132AAA,IND560002AAA,Carting,2.1538461538461537,0.8253968253968254,63,10.9172,21.0,11.0
IND332001AAB,IND334001AAB,FTL,1.588235294117647,0.9523809523809523,63,23.2352,26.0,16.0
IND560099AAB,IND560060AAB,Carting,1.1818181818181819,0.47619047619047616,63,13.0307,15.0,13.0
IND421302AAG,IND400102AAB,Carting,2.2222222222222223,0.9682539682539683,63,12.5193,20.0,11.0
IND160002AAC,IND144001AAB,FTL,2.0,0.9838709677419355,62,23.500949999999996,34.0,16.0
IND000000ACB,IND201301AAF,Carting,1.2666666666666666,0.5645161290322581,62,11.66075,16.0,11.0
IND751002AAB,IND760003AAB,FTL,2.0,0.8225806451612904,62,24.10445,36.0,17.0
IND600032AAB,IND600076AAB,Carting,2.2,0.9354838709677419,62,9.3623,18.0,8.5
IND712103AAA,IND712310AAE,Carting,2.727272727272727,1.0,61,9.9629,30.0,9.0
IND110052AAA,IND000000ACB,Carting,1.6,0.8524590163934426,61,10.3282,18.0,10.0
IND411036AAA,IND411033AAA,Carting,2.0,0.9344262295081968,61,10.9588,22.0,11.0
IND462022AAA,IND842003AAB,FTL,1.959742351046699,1.0,60,27.08735,44.5,21.0
IND580028AAA,IND581402AAA,FTL,1.4545454545454546,0.8833333333333333,60,25.9234,31.0,23.0
IND610001AAA,IND605010AAB,FTL,2.0166666666666666,0.9833333333333333,60,24.80855,37.5,19.0
IND342902A1B,IND302014AAA,FTL,2.0,0.9666666666666667,60,27.8838,44.5,21.0
IND421302AAG,IND834002AAB,FTL,1.888544891640867,0.9166666666666666,60,28.32245,37.5,20.0
IND421302AAG,IND000000AFT,Carting,2.376470588235294,0.9833333333333333,60,11.6793,24.0,11.0
IND160002AAC,IND184104AAA,FTL,1.5,0.7333333333333333,60,23.60405,29.0,21.0
IND786181AAC,IND786001AAB,Carting,2.0954545454545457,0.8166666666666667,60,10.722100000000001,19.5,8.5
IND131028AAB,IND247667AAB,FTL,1.75,1.0,60,24.1976,42.0,25.0
IND712310AAE,IND711303AAA,Carting,1.8666666666666667,0.9333333333333333,60,11.7117,16.0,9.0
IND842001AAA,IND847212AAA,FTL,1.875,1.0,60,26.844250000000002,35.0,18.5
IND562132AAA,IND577598AAC,FTL,1.5,0.9333333333333333,60,23.99975,25.5,17.0
IND508207AAB,IND521225AAB,FTL,1.891812865497076,0.9833333333333333,60,26.57685,41.0,21.5
IND627005AAA,IND628801AAA,Carting,1.2361111111111112,0.55,60,11.822,12.5,11.0
IND852139AAB,IND854326AAB,FTL,2.5903010033444813,0.9666666666666667,60,28.244999999999997,58.5,23.0
IND712311AAA,IND700088AAA,Carting,3.0,0.9666666666666667,60,14.204550000000001,40.0,13.0
IND209304AAA,IND209801AAA,Carting,2.142857142857143,0.8813559322033898,59,11.0445,16.0,8.0
IND450331AAA,IND452001AAC,Carting,2.2,0.9830508474576272,59,10.0336,17.0,8.0
IND574221AAA,IND562132AAA,FTL,1.7297297297297298,0.9322033898305084,59,28.2692,38.0,21.0
IND282001AAA,IND110037AAM,Carting,1.6666666666666667,0.7719298245614035,57,10.8925,14.0,8.0
IND560058AAB,IND560099AAB,Carting,1.2222222222222223,0.5263157894736842,57,11.215,14.0,12.0
IND140901AAA,IND160002AAC,Carting,1.5454545454545454,0.5789473684210527,57,9.5939,14.0,11.0
IND530012AAA,IND751002AAB,FTL,1.5294117647058822,0.8070175438596491,57,25.2094,26.0,17.0
IND421302AAG,IND400072AAJ,Carting,2.3333333333333335,0.9649122807017544,57,11.6491,20.0,8.0
IND460001AAA,IND480334AAA,FTL,1.4821428571428572,0.75,56,26.618499999999997,29.5,20.0
IND606105AAA,IND606201AAC,Carting,1.5,0.5892857142857143,56,10.6497,13.5,8.0
IND816107AAA,IND826004AAA,FTL,1.3453947368421053,0.5714285714285714,56,28.111649999999997,44.5,34.0
IND126112AAA,IND131028AAB,FTL,2.033333333333333,0.9285714285714286,56,22.69825,31.0,16.0
IND444602AAA,IND444005AAB,FTL,2.0294117647058822,1.0,56,24.8485,39.5,18.5
IND244235AAA,IND244901AAB,FTL,1.3944444444444444,0.5714285714285714,56,22.96815,25.0,17.5
IND501359AAE,IND000000ACB,FTL,1.6656346749226005,0.875,56,27.50155,38.0,22.0
IND712311AAA,IND700065AAA,Carting,3.4375,1.0,56,10.85155,40.0,11.0
IND614809AAA,IND610001AAA,Carting,1.7777777777777777,0.7857142857142857,56,10.2523,17.0,9.0
IND421302AAG,IND395023AAA,FTL,2.0527777777777776,0.9821428571428571,56,26.204549999999998,40.5,18.0
IND500050AAA,IND501359AAE,Carting,1.9666666666666668,0.8928571428571429,56,10.03105,17.0,9.0
IND143001AAA,IND144001AAB,FTL,1.875,1.0,56,23.22175,30.0,16.0
IND563131AAA,IND563125AAB,Carting,1.6363636363636365,0.8545454545454545,55,10.0754,13.0,8.0
IND630561AAA,IND623407AAA,Carting,1.8333333333333333,1.0,55,9.7489,11.0,6.0
IND209304AAA,IND110037AAM,FTL,1.5714285714285714,0.8363636363636363,55,28.6006,35.0,22.0
IND473226AAA,IND474003AAA,FTL,1.1724137931034482,0.45454545454545453,55,24.5478,32.0,30.0
IND560064AAD,IND560043AAC,Carting,2.0714285714285716,0.8727272727272727,55,11.2009,24.0,12.0
IND852111AAA,IND854326AAB,FTL,2.7881773399014778,0.9629629629629629,54,33.745400000000004,61.0,24.0
IND501359AAE,IND500050AAA,Carting,1.6666666666666667,0.8703703703703703,54,9.873550000000002,10.5,6.0
IND560300AAB,IND563101AAB,Carting,1.6,0.9074074074074074,54,10.415199999999999,11.5,7.5
IND271210AAA,IND271001AAA,Carting,2.7386363636363633,0.9629629629629629,54,10.25345,19.5,7.0
IND494334AAB,IND493445AAB,FTL,1.5993589743589745,0.7962962962962963,54,32.0439,37.0,24.5
IND562132AAA,IND570020AAA,FTL,1.0701970443349753,0.24074074074074073,54,24.35625,32.0,30.0
IND363310AAB,IND382430AAB,FTL,1.1619644723093,0.48148148148148145,54,24.6233,28.0,28.0
IND560099AAB,IND560048AAB,Carting,1.4615384615384615,0.5660377358490566,53,13.3006,21.0,17.0
IND362265AAA,IND362720AAA,Carting,2.2857142857142856,1.0,53,11.3028,16.0,8.0
IND742101AAC,IND712311AAA,FTL,2.3333333333333335,1.0,53,26.3483,48.0,18.0
IND518102AAA,IND518002AAA,FTL,1.875,0.8679245283018868,53,26.1996,37.0,25.0
IND580028AAA,IND591123AAC,FTL,1.8181818181818181,0.9622641509433962,53,25.3525,40.0,22.0
IND691551AAA,IND691001AAB,Carting,1.8,0.9245283018867925,53,11.1049,22.0,12.0
IND524101AAB,IND517501AAB,FTL,1.9523809523809523,0.9807692307692307,52,27.9895,43.0,21.0
IND461111AAA,IND460001AAA,FTL,1.8888888888888888,1.0,52,23.56365,29.0,16.5
IND245304AAA,IND201007AAA,Carting,2.5934065934065935,0.9423076923076923,52,9.44565,28.0,9.0
IND454001AAA,IND457001AAA,FTL,1.125,0.40384615384615385,52,23.997700000000002,26.0,24.0
IND281121AAB,IND110037AAM,FTL,1.75,0.8846153846153846,52,26.8581,38.0,21.0
IND560058AAD,IND562132AAA,Carting,1.7017543859649122,0.8653846153846154,52,12.206800000000001,23.0,18.0
IND395023AAA,IND390022AAA,FTL,1.5590277777777777,0.9615384615384616,52,24.21895,28.0,17.5
IND575004AAB,IND562132AAA,FTL,1.7454545454545456,0.9615384615384616,52,26.803,36.5,19.0
IND600008AAA,IND600044AAC,Carting,2.2928571428571427,0.8846153846153846,52,10.367249999999999,17.0,8.0
IND581115AAC,IND581110AAE,Carting,1.6666666666666667,1.0,52,8.9704,10.5,6.0
IND160002AAC,IND160055AAA,Carting,1.0954545454545455,0.38461538461538464,52,8.921050000000001,11.0,11.0
IND515801AAA,IND515865AAB,FTL,1.5469208211143695,0.8269230769230769,52,24.724899999999998,32.0,25.0
IND508223AAA,IND500039AAC,FTL,1.6972222222222222,0.8076923076923077,52,25.448549999999997,33.0,21.0
IND184121AAA,IND160002AAC,FTL,1.5894736842105264,0.8076923076923077,52,23.430950000000003,29.5,20.0
IND160002AAC,IND174001AAA,FTL,1.52,0.7450980392156863,51,29.4947,43.0,27.0
IND382430AAB,IND384205AAA,FTL,1.24,0.5294117647058824,51,25.0206,28.0,23.0
IND382430AAB,IND380054AAA,Carting,2.0,1.0,51,11.4005,19.0,9.0
IND560043AAC,IND560099AAB,Carting,1.5,0.5490196078431373,51,11.2638,19.0,15.0
IND530012AAA,IND764001AAC,Carting,2.1818181818181817,0.8627450980392157,51,12.1543,18.0,8.0
IND713364AAB,IND712311AAA,FTL,1.7058823529411764,0.9411764705882353,51,24.2412,29.0,17.0
IND400102AAC,IND421302AAG,Carting,2.4444444444444446,0.9411764705882353,51,10.8456,24.0,9.0
IND600056AAB,IND632006AAA,FTL,1.6470588235294117,0.8823529411764706,51,26.2744,35.0,24.0
IND122001AAA,IND000000ACB,Carting,1.2857142857142858,0.5294117647058824,51,10.6718,12.0,11.0
IND501359AAE,IND509001AAA,FTL,1.411764705882353,0.8235294117647058,51,24.7846,24.0,18.0
IND000000AEM,IND110037AAB,Carting,1.8571428571428572,0.8235294117647058,51,10.6434,19.0,10.0
IND000000ACB,IND328001AAA,FTL,1.5,0.76,50,25.11545,33.5,23.5
IND342902AAA,IND302014AAA,FTL,1.9846491228070176,0.96,50,26.20415,42.5,20.0
IND583227AAA,IND583231AAA,Carting,1.6904761904761905,0.92,50,9.76455,13.0,8.0
IND751002AAB,IND756100AAC,FTL,1.7350877192982457,0.96,50,24.5485,30.0,17.0
IND121102AAA,IND121004AAB,Carting,2.0,0.94,50,9.835799999999999,12.0,7.0
IND574104AAA,IND574216AAA,Carting,2.0,1.0,50,10.79615,17.0,9.0
IND636016AAA,IND637211AAA,Carting,1.4365079365079365,0.58,50,9.81015,13.0,9.0
IND175015AAA,IND174001AAA,FTL,2.0,1.0,49,32.8218,75.0,38.0
IND500080AAB,IND501359AAE,Carting,2.0,0.9387755102040817,49,11.5268,19.0,10.0
IND400015AAB,IND421302AAG,Carting,2.2857142857142856,1.0,49,10.2122,17.0,7.0
IND501359AAE,IND500080AAB,Carting,1.5625,0.7959183673469388,49,12.2388,16.0,10.0
IND160002AAC,IND140603AAA,Carting,1.2,0.42857142857142855,49,9.9045,12.0,10.0
IND110037AAM,IND110035AAC,Carting,1.8888888888888888,0.8979591836734694,49,11.6953,22.0,12.0
IND485001AAC,IND471001AAA,FTL,2.1176470588235294,1.0,49,22.8629,31.0,16.0
IND756032AAA,IND712311AAA,FTL,2.0,0.9795918367346939,49,25.66,41.0,18.0
IND811399AAA,IND110044AAB,Carting,1.6923076923076923,0.8367346938775511,49,11.6214,20.0,13.0
IND600056AAB,IND530012AAA,FTL,1.4545454545454546,0.8541666666666666,48,29.29465,32.0,22.0
IND396321AAA,IND396580AAB,Carting,1.7916666666666665,0.9791666666666666,48,9.7594,11.5,7.0
IND209304AAA,IND212601AAA,FTL,1.475,0.5833333333333334,48,29.5512,30.0,21.0
IND742303AAB,IND741165AAB,Carting,2.7857142857142856,1.0,48,12.107600000000001,23.0,8.0
IND620020AAA,IND621112AAA,Carting,1.875,0.8958333333333334,48,9.6631,13.0,7.0
IND144001AAB,IND143001AAA,FTL,1.5119047619047619,0.8125,48,22.81205,24.5,16.0
IND507117AAB,IND507303AAA,FTL,1.5,0.625,48,32.89775,50.0,33.5
IND390022AAA,IND388320AAA,Carting,1.4285714285714286,0.625,48,9.95835,10.0,7.0
IND713205AAB,IND712311AAA,FTL,2.0,1.0,48,23.66255,32.5,16.0
IND628204AAA,IND627657AAA,Carting,1.1538461538461537,0.4166666666666667,48,10.748650000000001,12.0,11.0
IND144001AAB,IND000000ACA,FTL,2.0,1.0,48,24.73365,39.0,17.0
IND623315AAB,IND614620AAA,Carting,1.55,0.7083333333333334,48,9.9207,12.0,7.0
IND572101AAA,IND561203AAB,Carting,1.7888888888888888,1.0,48,10.5116,14.0,7.5
IND577002AAA,IND581115AAC,Carting,2.071428571428571,0.9166666666666666,48,10.03,15.5,7.0
IND212601AAA,IND210001AAA,FTL,2.176470588235294,0.9361702127659575,47,24.1168,37.0,17.0
IND202001AAB,IND205001AAB,FTL,2.588235294117647,1.0,47,23.9603,43.0,17.0
IND756100AAC,IND758034AAA,FTL,2.0405405405405403,0.9148936170212766,47,30.3125,56.0,24.0
IND560060AAB,IND562132AAA,Carting,1.8,0.6808510638297872,47,11.0035,14.0,10.0
IND721212AAA,IND712310AAE,Carting,2.0,0.9787234042553191,47,10.5022,15.0,8.0
IND713130AAA,IND741123AAB,Carting,2.1818181818181817,1.0,47,12.0398,23.0,10.0
IND416012AAA,IND415003AAA,FTL,1.8,1.0,47,22.9554,28.0,16.0
IND560300AAA,IND560085AAA,Carting,1.125,0.46808510638297873,47,10.8641,11.0,10.0
IND303503AAA,IND302014AAB,Carting,1.6666666666666667,0.8723404255319149,47,12.2708,14.0,9.0
IND786001AAB,IND786171AAA,Carting,2.0,0.8297872340425532,47,10.8225,17.0,9.0
IND160055AAA,IND160002AAC,Carting,1.0909090909090908,0.425531914893617,47,9.0541,12.0,11.0
IND562132AAA,IND395023AAA,FTL,1.5217391304347827,0.851063829787234,47,25.0039,28.0,18.0
IND431603AAA,IND413531AAA,Carting,2.25,0.9574468085106383,47,10.1963,14.0,7.0
IND382430AAB,IND382345AAA,Carting,2.0,1.0,47,12.2467,20.0,11.0
IND508377AAB,IND501359AAE,FTL,1.4891304347826086,0.6956521739130435,46,30.4347,34.0,23.0
IND362720AAA,IND362560AAA,Carting,2.0,0.9565217391304348,46,9.67885,13.0,6.0
IND385535AAA,IND384205AAA,FTL,1.5962962962962963,0.9347826086956522,46,24.5384,33.5,22.0
IND642126AAA,IND642001AAA,Carting,1.3333333333333333,0.7608695652173914,46,9.3657,12.0,8.0
IND362560AAA,IND362150AAA,Carting,1.6,0.8478260869565217,46,10.099350000000001,14.5,9.0
IND600008AAC,IND600056AAB,Carting,2.416666666666667,0.9782608695652174,46,10.539200000000001,20.0,8.0
IND641062AAD,IND638401AAA,Carting,1.7142857142857142,0.9347826086956522,46,10.738700000000001,14.0,8.0
IND516101AAA,IND516115AAA,Carting,2.375,1.0,45,9.9235,15.0,7.0
IND503111AAC,IND503185AAA,FTL,1.6521739130434783,0.9333333333333333,45,28.5604,39.0,21.0
IND262802AAA,IND262723AAB,FTL,2.2972972972972974,1.0,45,27.1234,63.0,19.0
IND273014AAB,IND209304AAA,FTL,1.894736842105263,0.8222222222222222,45,26.8459,36.0,19.0
IND586128AAA,IND586211AAA,Carting,1.625,1.0,45,9.4395,13.0,8.0
IND389001AAA,IND389151AAA,FTL,1.5555555555555556,0.8,45,25.5092,28.0,18.0
IND560048AAB,IND560099AAB,Carting,1.5384615384615385,0.6222222222222222,45,12.78,24.0,16.0
IND412105AAC,IND411017AAA,Carting,2.0,0.9111111111111111,45,11.2674,20.0,10.0
IND306401AAB,IND342005AAD,FTL,1.7142857142857142,0.9333333333333333,45,23.0132,30.0,17.0
IND431136AAC,IND431122AAA,FTL,2.2222222222222223,1.0,45,25.837,38.0,18.0
IND834002AAB,IND832109AAB,FTL,2.375,1.0,45,23.7997,40.0,16.0
IND562132AAA,IND560043AAC,Carting,1.5555555555555556,0.8222222222222222,45,10.6803,19.0,11.0
IND000000ACB,IND110043AAC,Carting,1.5555555555555556,0.9777777777777777,45,13.7966,18.0,13.0
IND401104AAA,IND401208AAA,Carting,2.3636363636363638,1.0,45,13.4502,22.0,10.0
IND842001AAA,IND846004AAA,FTL,2.380952380952381,1.0,45,26.108,32.0,18.0
IND700065AAA,IND712311AAA,Carting,2.853535353535354,1.0,44,12.6809,34.0,12.0
IND603001AAA,IND603301AAA,Carting,1.1428571428571428,0.36363636363636365,44,9.450800000000001,10.0,8.5
IND401104AAA,IND400072AAB,Carting,3.0,1.0,44,11.32315,22.0,9.0
IND712311AAA,IND700028AAB,Carting,3.0357142857142856,1.0,44,9.4355,31.0,6.5
IND641664AAA,IND638657AAA,Carting,1.4365079365079365,0.8636363636363636,44,9.967600000000001,13.0,9.0
IND507303AAA,IND507002AAA,FTL,2.46875,1.0,44,22.940399999999997,37.0,16.0
IND562132AAA,IND560048AAB,Carting,1.445054945054945,0.6590909090909091,44,11.33375,18.5,13.0
IND110044AAB,IND110030AAD,Carting,1.6666666666666667,0.8409090909090909,44,8.31415,15.0,9.0
IND562132AAA,IND501359AAE,FTL,1.5147058823529411,0.8863636363636364,44,24.8889,28.5,19.0
IND000000ADV,IND600044AAC,Carting,1.5,0.9318181818181818,44,13.3102,18.0,12.0
IND209304AAA,IND209206AAB,Carting,1.5,0.6818181818181818,44,10.1113,11.0,7.0
IND691001AAB,IND691506AAA,Carting,1.4272727272727272,0.7954545454545454,44,9.6778,13.0,10.0
IND421302AAG,IND410401AAA,FTL,2.0,0.8181818181818182,44,27.0212,44.5,22.0
IND585104AAA,IND585211AAA,Carting,1.797979797979798,1.0,44,10.9331,16.0,9.0
IND585222AAA,IND585307AAB,Carting,1.5634920634920635,0.9545454545454546,44,10.561,14.0,9.0
IND201007AAA,IND245304AAA,Carting,1.75,0.8409090909090909,44,9.24225,19.0,10.0
IND560002AAA,IND562132AAA,Carting,1.8110047846889952,0.6818181818181818,44,12.4788,20.0,15.0
IND533401AAA,IND533106AAA,FTL,1.9411764705882353,0.9090909090909091,44,25.07495,33.0,17.0
IND400015AAA,IND400072AAB,Carting,3.0,1.0,44,11.220650000000001,24.5,11.5
IND712311AAA,IND713205AAB,FTL,1.8819444444444444,1.0,44,23.750950000000003,29.5,17.0
IND638657AAA,IND638701AAA,Carting,1.5,0.7441860465116279,43,9.5736,12.0,8.0
IND629179AAA,IND627005AAA,FTL,2.0930232558139537,1.0,43,27.9949,50.0,23.0
IND110085AAB,IND000000ACB,Carting,1.6923076923076923,0.813953488372093,43,11.3835,19.0,10.0
IND110043AAA,IND110078AAA,Carting,1.4444444444444444,0.7674418604651163,43,12.4069,21.0,15.0
IND396191AAC,IND421302AAG,FTL,1.793103448275862,0.8604651162790697,43,26.9398,37.0,21.0
IND210427AAA,IND209304AAA,FTL,2.933333333333333,0.9767441860465116,43,23.6236,51.0,16.0
IND382430AAB,IND380015AAB,Carting,2.2222222222222223,0.9767441860465116,43,10.5363,19.0,8.0
IND560078AAC,IND562132AAA,Carting,1.5,0.6046511627906976,43,12.6015,21.0,14.0
IND560048AAB,IND562132AAA,Carting,2.0,0.8837209302325582,43,11.4002,20.0,14.0
IND413002AAA,IND413501AAA,FTL,1.4772727272727273,0.9761904761904762,42,24.04535,27.5,16.5
IND370201AAA,IND363330AAB,FTL,1.3333333333333333,0.5714285714285714,42,24.349899999999998,29.0,25.0
IND201307AAA,IND201301AAL,Carting,1.2,0.47619047619047616,42,11.7334,14.0,12.5
IND518002AAA,IND518501AAA,FTL,1.5119047619047619,0.8333333333333334,42,25.88875,28.0,19.5
IND560099AAB,IND560078AAC,Carting,1.4907407407407407,0.6904761904761905,42,13.6395,20.0,14.0
IND322241AAA,IND322201AAA,Carting,1.9444444444444444,0.9047619047619048,42,9.879249999999999,11.0,6.5
IND344001AAA,IND345001AAA,FTL,0.7459677419354839,0.11904761904761904,42,24.85915,22.5,30.5
IND000000ACA,IND144001AAB,FTL,1.6111111111111112,0.9761904761904762,42,25.20265,28.0,17.0
IND401209AAB,IND421302AAH,Carting,2.5277777777777777,1.0,42,11.3821,28.0,10.0
IND585104AAA,IND585330AAE,FTL,1.8535714285714286,1.0,42,22.43705,27.0,15.0
IND581325AAA,IND580028AAA,FTL,1.8229166666666665,0.9285714285714286,42,34.747099999999996,50.5,25.0
IND523002AAA,IND523230AAA,FTL,1.5672514619883042,1.0,42,26.50125,32.5,20.0
IND000000AFT,IND410209AAA,Carting,2.0,0.8333333333333334,42,14.0419,23.0,12.0
IND244901AAB,IND244221AAA,FTL,1.3585714285714285,0.6428571428571429,42,26.2581,32.5,26.5
IND125001AAA,IND110037AAM,FTL,1.6833333333333333,0.8333333333333334,42,24.249299999999998,42.0,30.0
IND125001AAA,IND000000ACB,FTL,1.581168831168831,0.7619047619047619,42,23.77995,35.0,24.0
IND507002AAA,IND508213AAB,FTL,1.75,0.9761904761904762,42,22.593,28.0,15.0
IND515761AAA,IND515004AAA,FTL,1.8888888888888888,0.9523809523809523,42,22.8842,31.0,21.0
IND842001AAA,IND848114AAA,FTL,2.03125,1.0,42,23.09345,32.0,16.0
IND581314AAA,IND403726AAA,FTL,1.7679487179487179,0.9523809523809523,42,28.01905,47.0,26.0
IND221706AAA,IND273014AAB,FTL,2.933333333333333,1.0,41,26.8661,63.0,19.0
IND712310AAE,IND712124AAA,Carting,3.2,1.0,41,11.7651,33.0,11.0
IND261001AAA,IND262701AAA,FTL,1.826086956521739,1.0,41,24.8934,41.0,23.0
IND532127AAA,IND535591AAA,FTL,1.7,0.975609756097561,41,22.2049,29.0,20.0
IND110092AAC,IND000000ACB,Carting,1.3333333333333333,0.5853658536585366,41,11.6992,13.0,11.0
IND506167AAB,IND501359AAE,FTL,1.7894736842105263,1.0,41,24.9217,31.0,18.0
IND380021AAA,IND382430AAB,Carting,2.25,1.0,41,11.1392,18.0,9.0
IND313324AAA,IND313001AAB,FTL,1.7058823529411764,0.7804878048780488,41,25.3973,31.0,17.0
IND402107AAA,IND402109AAA,Carting,2.111111111111111,1.0,41,10.7694,18.0,8.0
IND322230AAA,IND322241AAA,Carting,1.6666666666666667,0.9024390243902439,41,9.8196,15.0,9.0
IND635802AAB,IND562132AAA,FTL,1.5588235294117647,0.7804878048780488,41,28.9087,40.0,25.0
IND131028AAB,IND251001AAA,FTL,1.6956521739130435,0.9512195121951219,41,24.4455,43.0,25.0
IND743513AAA,IND743347AAA,Carting,1.7638888888888888,1.0,40,9.808250000000001,13.5,7.0
IND335051AAA,IND335513AAA,Carting,1.1625,0.475,40,11.815850000000001,12.0,10.0
