source_id,destination_id,source,destination,delay_ratio,breach_rate,trip_count,route_type,median_distance
IND600044AAD,IND600056AAB,Chennai_Chrompet_DPC (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),1.6515151515151516,0.8611111111111112,36,Carting,12.42735
IND515201AAA,IND515134AAA,Hindupur_Parigi_D (Andhra Pradesh),Puttaprthi_Gokulam_D (Andhra Pradesh),1.6515151515151516,1.0,18,Carting,10.5642
IND571111AAB,IND571313AAB,Gundlupet_Swamylyt_D (Karnataka),Chamarjngr_BrDbleRd_D (Karnataka),1.6515151515151516,1.0,14,FTL,17.3533
IND792001AAA,IND792110AAA,Tezu_Farmnala_D (Arunachal Pradesh),Roing_DibngVly_D (Arunachal Pradesh),1.6511627906976745,1.0,1,Carting,62.2986
IND465001AAA,IND462022AAA,Shajapur_MhpraRD_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),1.65,0.5416666666666666,24,FTL,29.3215
IND518124AAA,IND518206AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),Betamcherla_CmtNgRod_D (Andhra Pradesh),1.65,1.0,6,FTL,19.491799999999998
IND411033AAA,IND521225AAB,Pune_Tathawde_H (Maharashtra),Vijayawada_Rynapadu_H (Andhra Pradesh),1.65,0.8123167155425219,341,FTL,26.0672
IND321001AAA,IND301001AAB,Bharatpur_DC (Rajasthan),Alwar_Central_I_1 (Rajasthan),1.6488095238095237,0.9,10,FTL,25.385849999999998
IND306401AAB,IND302014AAA,Pali_Nayagaon_I (Rajasthan),Jaipur_Hub (Rajasthan),1.6485294117647058,0.9057971014492754,138,FTL,24.385550000000002
IND580028AAA,IND562132AAA,Hubli_Adargchi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka),1.6479166666666667,1.0,16,FTL,23.370649999999998
IND600056AAB,IND632006AAA,MAA_Poonamallee_HB (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),1.6470588235294117,0.8823529411764706,51,FTL,26.2744
IND334001AAC,IND341001AAC,Bikaner_ITICollg_L (Rajasthan),Nagaur_KisanCo_D (Rajasthan),1.6470588235294117,1.0,5,FTL,24.397599999999997
IND000000ACB,IND421302AAG,Gurgaon_Bilaspur_HB (Haryana),Bhiwandi_Mankoli_HB (Maharashtra),1.6470588235294117,0.8922955974842768,1272,FTL,27.08115
IND390022AAA,IND395023AAA,Vadodara_Karelibaug_DPC (Gujarat),Surat_HUB (Gujarat),1.6470588235294117,0.9619047619047619,105,FTL,25.0379
IND606201AAC,IND605601AAA,Chinnasalem_VkotRoad_D (Tamil Nadu),Villupuram_Thirumtr_IP (Tamil Nadu),1.6458333333333335,0.6727272727272727,110,Carting,13.492899999999999
IND501359AAE,IND500010AAA,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Alwal_I (Telangana),1.6442687747035574,0.75,40,Carting,13.600999999999999
IND689650AAA,IND690548AAA,Kozhenchery_Cherukole_D (Kerala),Haripad_Kumrpurm_D (Kerala),1.6442307692307692,1.0,4,Carting,12.726600000000001
IND000000ACB,IND712311AAA,Gurgaon_Bilaspur_HB (Haryana),Kolkata_Dankuni_HB (West Bengal),1.6428571428571428,0.895552223888056,2001,FTL,24.4227
IND424006AAA,IND424101AAA,Dhule_MIDCAvdn_I (Maharashtra),Chalisgaon_BhadgDPP_D (Maharashtra),1.6428571428571428,1.0,12,Carting,9.5889
IND306401AAB,IND343001AAA,Pali_Nayagaon_I (Rajasthan),Jalore_RoopNgr_D (Rajasthan),1.6428571428571428,0.8333333333333334,12,FTL,26.375949999999996
